Ticket_ID,Parent_Ticket,Linked_Ticket,Timestamp,Region,Sub_Region,Device_Model,Platform,Vendor_Version,App_Version,Middleware_Version,Raw_Firmware_String,Raw_Log_Entry,Error_Code,Failure_Category,Boot_Time_ms,CPU_Temp_C,Log_Size_MB,Ticket_Status,Resolution_Days,Resolved_By
RDKEVD-6169,,,2026-02-25T16:12:54.000Z,UK,London,Sharp-A60,Amlogic,2.14.0,4.48.1,8.5.2.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20250920000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-20 00:00:00""","kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0xc6fd296]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 108, Value: 1
controlMgr [7221]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <108> (Key_Down), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7221]: MainView.log: keyEvent keycode: Key_Down ""0x01000015 (Key_Down)""",IRKEY_108,IR Key — Wrong Mapping,31747,999,0.27,New,,Device Engineering
RDKEVD-6267,RDKTV-30608,,2026-02-25T17:21:43.000Z,UK,Edinburgh,Sharp-MTK,MediaTek,3.03.0,4.48.1,8.6.0.0,"imagename: SHUHTS11TEI_FULLSTACK-TEST_DEV_default_20250909000000  OSS_VERSION=4.9.0  VENDOR_VERSION=3.03.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-09 00:00:00""","controlMgr [6062]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <103> (Key_Up), status = <DOWN>
NPEFramework [6062]: [6278] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 103
com.sky.as.apps_com.bskyb.epgui [6062]: MainView.log: keyEvent keycode: Key_Up ""0x01000013 (Key_Up)""
com.sky.as.apps_com.bskyb.epgui [6062]: StandbyScene.log: ""Standby handlePowerkeys: 01000013 key Down : 1""",IRKEY_103,IR Key — Wrong Mapping,,68,0.64,Resolved,6,Device Engineering
RDKEVD-6399,RDKTV-30654,,2026-02-25T17:54:23.000Z,UK,Edinburgh,Element-Teone,Amlogic,2.12.0,4.47.0,8.6.0.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20251211000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-11 00:00:00""","WPEFramework [8637]: [8518] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":410,""success"":true}
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0xbc82e00]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [8637]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>
controlMgr [8637]: ctrlm_main_thread: Enter power state <ON>",WAKE_410,IR Wake — Spurious,31120,60,1.03,Closed,3,Device Engineering
RDKEVD-5895,RDKTV-30472,,2026-02-25T18:12:01.000Z,UK,Edinburgh,pioneer v22k,Amlogic,2.10.0,4.47.0,8.5.2.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251130000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.10.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-30 00:00:00""","WPEFramework [8603]: [6164] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 11, error
WPEFramework [8603]: [6164] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 11
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0x53f08ce]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 11, Value: 1
controlMgr [8603]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <11> (Key_0), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [8603]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_0""
com.sky.as.apps_com.bskyb.epgui [8603]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_11,IR Wake — Unconfigured Key,31960,69,0.35,In Progress,,Device Engineering
RDKEVD-7173,,,2026-02-25T18:30:29.000Z,UK,Birmingham,sharp-a60,Amlogic,2.12.0,4.49.0,8.5.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251218000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-18 00:00:00""","kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0xc9d3182]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 105, Value: 1
controlMgr [6720]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <105> (Key_Left), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6720]: MainView.log: keyEvent keycode: Key_Left ""0x01000012 (Key_Left)""",IRKEY_105,IR Key — Wrong Mapping,22218,65,0.35,Analysis,,Device Engineering
RDKEVD-9009,,,2026-02-25T19:35:04.000Z,UK,Birmingham,Element-Teone,Amlogic,2.13.0,4.48.1,8.5.0.0,"imagename: ELTE11MWR_FULLSTACK-TEST_DEV_default_20250904000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-04 00:00:00""","WPEFramework [8092]: [8920] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 11, error
WPEFramework [8092]: [8920] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 11
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x6eee4a9]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 11, Value: 1
controlMgr [8092]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <11> (Key_0), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [8092]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_0""
com.sky.as.apps_com.bskyb.epgui [8092]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_11,IR Wake — Unconfigured Key,34688,44,0.89,New,,Device Engineering
RDKEVD-8335,,,2026-02-25T22:37:03.000Z,UK,London ,Pioneer-UHD  ,Amlogic,2.11.0,4.47.0,8.6.0.0,"imagename: PITU11MWR_FULLSTACK-TEST_DEV_default_20250906000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-06 00:00:00""","kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0x26e18ce]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 114, Value: 1
controlMgr [6109]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <114> (Key_VolDown), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6109]: MainView.log: keyEvent keycode: Key_VolDown ""0x01000070 (Key_VolDown)""",IRKEY_114,IR Key — Wrong Mapping,44429,57,0.46,New,,Device Engineering
RDKEVD-5425,RDKTV-30258,,2026-02-25T23:39:34.000Z,UK,London,Apache-2K,Amlogic,2.09.0,4.46.1,8.5.2.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251018000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-18 00:00:00""","MPEFramework [7835]: [8320] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
MPEFramework [7835]: [8320] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 410, status: Success
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0x6e2efe4]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff888040.rc: ir_do_keydown: scan code [410]
controlMgr [7835]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>",WAKE_410,IR Wake — Spurious,31024,45,0.36,Code Review,,BSP Team
RDKEVD-6341,,,2026-02-25T23:42:11.000Z,UK,Bristol,Sharp-MTK,MediaTek,3.03.0,4.49.0,8.5.2.0,"imagename: SHUHTS11TEI_FULLSTACK-TEST_DEV_default_20250908000000  OSS_VERSION=4.9.0  VENDOR_VERSION=3.03.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-08 00:00:00""","MPEFramework [6137]: [7069] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 11
controlMgr [6137]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <11> (Key_0), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6137]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_0""
com.sky.as.apps_com.bskyb.epgui [6137]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_11,IR Wake — Unconfigured Key,26788,44,0.81,New,,Bootloader Team
RDKEVD-9056,,,20260225235916,UK,Bristol,hisense a6gp,Amlogic,2.12.0,4.48.1,8.5.2.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251206000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-06 00:00:00""","NPEFramework [8562]: [7943] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":410,""success"":true}
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0xe833bd0]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [8562]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>
controlMgr [8562]: ctrlm_main_thread: Enter power state <ON>",WAKE_410,IR Wake — Spurious,26885,70,1.13,New,,Device Engineering
RDKEVD-8938,RDKTV-31754,RDKTV-31755,20260226002815,UK,Birmingham,hisense a6gp,Amlogic,2.11.0,4.48.1,8.5.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251003000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-03 00:00:00""","WPEFramework [7324]: [6508] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":410,""success"":true}
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0x54aef1f]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [7324]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <410> (Key_YouTube), status = <DOWN>
controlMgr [7324]: ctrlm_main_thread: Enter power state <ON>",WAKE_410,IR Wake — Spurious,43618,71,1.19,Resolved,7,BSP Team
RDKEVD-6590,,,2026-02-26T00:32:10.000Z,UK,Birmingham, Hisense-A6GP,Amlogic,2.12.0,4.46.1,8.5.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251201000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-01 00:00:00""","WPEFramework [7264]: [7810] INFO [PowerManagerImplementation.cpp:602] GetLastWakeupKeyCode: >>
WPEFramework [7264]: [7810] INFO [DeepSleepImpl.h:182] GetLastWakeupKeyCode: wakeupkeyCode: 59, status: Success
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0xe5cb360]
kernel: meson-remote ff888840.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: meson-remote ff888840.rc: ir_do_keydown: scan code [59]
controlMgr [7264]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <59> (Key_Power), status = <DOWN>",WAKE_59,IR Wake — Spurious,33608,69,1.15,Merged to Develop,,Device Engineering
RDKEVD-9499,,,2026-02-26T03:10:49.000Z,UK,Bristol,Apache-2K,Amlogic,2.09.0,4.44.0,8.4.1.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251208000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.44.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-08 00:00:00""","controlMgr [7296]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <28> (Key_OK), status = <DOWN>
WPEFramework [7296]: [6491] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 28
com.sky.as.apps_com.bskyb.epgui [7296]: MainView.log: keyEvent keycode: Key_OK ""0x01000005 (Key_OK)""
com.sky.as.apps_com.bskyb.epgui [7296]: StandbyScene.log: ""Standby handlePowerkeys: 01000005 key Down : 1""",IRKEY_28,IR Key — Wrong Mapping,,67,0.82,Resolved,6,Device Engineering
RDKEVD-8066,RDKTV-31385,,2026-02-26T03:30:47.000Z,UK,Manchester,his-v2,Amlogic,2.13.0,4.50.0,8.5.0.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20250926000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.50.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-26 00:00:00""",WPEFramework [8454]: Anomaly self-recovered — monitoring,NR_NOEV,No Repro / Other,28024,64,0.36,Closed,1,No Action
RDKEVD-8817,RDKTV-31687,,2026-02-26T03:56:27.000Z,UK,London,Sharp-A60,Amlogic,2.14.0,4.49.0,8.5.2.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251120000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.49.0  MIDDLEWARE_VERSION=8.5.2.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-20 00:00:00""","NPEFramework [7397]: [7199] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":411,""success"":true}
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x1c9ebfc]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [7397]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <411> (Key_XumoTV), status = <DOWN>
controlMgr [7397]: ctrlm_main_thread: Enter power state <ON>",WAKE_411,IR Wake — Spurious,26060,70,0.25,Testing,,Device Engineering
RDKEVD-6105,RDKTV-30558,,2026-02-26T04:55:36.000Z,UK,Manchester,Pioneer-V22K,Amlogic,2.11.0,4.46.1,8.4.1.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251213000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.46.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-13 00:00:00""","kernel: Kernel panic - not syncing: Out of memory and no killable processes
kernel: oom-kill: constraint=CONSTRAINT_NONE total_vm=524288kB anon-rss=498176kB file-rss=4096kB
kernel: Out of memory: Killed process 3506 (wpeframework) total-vm=131072kB, anon-rss=98304kB",RBT_KP_OOM,Kernel Panic — OOM,,88,1.81,Closed,10,Device Engineering
RDKEVD-7917,,,2026-02-26T05:39:39.000Z,UK,Bristol,Sharp-A60,Amlogic,2.14.0,4.47.0,8.5.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251118000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.14.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-11-18 00:00:00""","NPEFramework [6368]: [8512] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 412, error
NPEFramework [6368]: [8512] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 412
kernel: meson-remote ff888840.rc: ir_xmp_get_scancode code: [0x43b9a50]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 412, Value: 1
controlMgr [6368]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <412> (Key_Mic), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [6368]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_Mic""
com.sky.as.apps_com.bskyb.epgui [6368]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_412,IR Wake — Unconfigured Key,25716,47,0.74,In Progress,4,Device Engineering
RDKEVD-7080,RDKTV-30992,,20260226075308,UK,Bristol,his-a6gp,Amlogic,2.11.0,4.48.1,8.4.1.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251028000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-28 00:00:00""","WPEFramework [7404]: [7942] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 412, error
WPEFramework [7404]: [7942] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 412
kernel: meson-remote ff308848.rc: ir_xmp_get_scancode code: [0x8ada783]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 412, Value: 1
controlMgr [7404]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <412> (Key_Mic), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7404]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_Mic""
com.sky.as.apps_com.bskyb.epgui [7404]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_412,IR Wake — Unconfigured Key,33455,41,0.32,Resolved,4,Device Engineering
RDKEVD-9542,,,2026-02-26T08:17:19.000Z,UK,London,Pioneer-UHD,Amlogic,2.13.0,4.48.1,8.4.1.0,"imagename: PITU11MWR_FULLSTACK-TEST_DEV_default_20251210000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.48.1  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-10 00:00:00""",controlMgr [7164]: ctrlm_main_thread: intermittent event — no reproducible pattern,NR_NOEV,No Repro / Other,44414,52,0.22,Resolved,,No Action
RDKEVD-5598,,,2026-02-26T08:59:14.000Z,UK,Bristol,Apache-2K,Amlogic,2.09.0,4.45.0,8.4.1.0,"imagename: XUSHTC11MWR_FULLSTACK-TEST_DEV_default_20251005000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.09.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.4.1.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-05 00:00:00""","WPEFramework [7031]: [8617] INFO [SystemServices.cpp:2476] getLastWakeupKeyCode: response={""wakeupkeyCode"":409,""success"":true}
kernel: meson-remote ff888040.rc: ir_xmp_get_scancode code: [0x749a3e9]
kernel: meson-remote ff308040.rc: ir_do_keydown: non tagged remote key pressed!!!
controlMgr [7031]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <409> (Key_DisneyPlus), status = <DOWN>
controlMgr [7031]: ctrlm_main_thread: Enter power state <ON>",WAKE_409,IR Wake — Spurious,27185,52,0.25,In Progress,,BSP Team
RDKEVD-6971,,,2026-02-26T09:04:12.000Z,UK,Manchester,Pioneer-V22K,Amlogic,2.10.0,4.47.0,8.6.0.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20250916000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.10.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-09-16 00:00:00""","NPEFramework [7867]: [8000] INFO [PowerManagerImplementation.cpp:610] GetLastWakeupKeyCode: << Wakeup keycode: 11, error
NPEFramework [7867]: [8000] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 11
kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0xc031738]
kernel: meson-remote ff888040.rc: ir_do_keydown: non tagged remote key pressed!!!
kernel: evbug: Event. Dev: input0, Type: 1, Code: 11, Value: 1
controlMgr [7867]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <11> (Key_0), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [7867]: StandbyScene.log: ""Wake Reason RCU with trigger RCU key"" ""Key_0""
com.sky.as.apps_com.bskyb.epgui [7867]: SystemModel.log: ""The wake reason should always be defined, if it is not, please fix it""",WAKE_UNCONFIG_11,IR Wake — Unconfigured Key,,68,0.49,Code Review,,Device Engineering
RDKEVD-7721,,,2026-02-26T09:46:42.000Z,UK,London,Hisense-V2,Amlogic,2.13.0,4.50.0,8.6.0.0,"imagename: HSTP12MWR_FULLSTACK-TEST_DEV_default_20251002000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.13.0  APPLICATION_VERSION=4.50.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-02 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:1711]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_VFS,Kernel Panic — OOM,,91,1.56,Analysis,,BSP Team
RDKEVD-7947,,,Feb 26 2026 11:36:02,UK,London,HISENSE_A6GP,Amlogic,2.11.0,4.47.0,8.6.0.0,"imagename: HSTP11MWR_FULLSTACK-TEST_DEV_default_20251203000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-12-03 00:00:00""","kernel: meson-remote ff308040.rc: ir_xmp_get_scancode code: [0x19b2609]
kernel: evbug: Event. Dev: input0, Type: 1, Code: 114, Value: 1
controlMgr [8680]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <114> (Key_VolDown), status = <DOWN>
com.sky.as.apps_com.bskyb.epgui [8680]: MainView.log: keyEvent keycode: Key_VolDown ""0x01000070 (Key_VolDown)""",IRKEY_114,IR Key — Wrong Mapping,28416,63,1.18,Merged to Develop,,Device Engineering
RDKEVD-8952,,,2026-02-26T11:53:23.000Z,UK,Manchester,Pioneer-V22K,Amlogic,2.11.0,4.45.0,8.5.0.0,"imagename: XUSHTB11MWR_FULLSTACK-TEST_DEV_default_20251023000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.11.0  APPLICATION_VERSION=4.45.0  MIDDLEWARE_VERSION=8.5.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-23 00:00:00""","controlMgr [7608]: CTRLM TELE: ctrlm_ir_key_monitor_thread: INFRARED_CONTROLLER code = <106> (Key_Right), status = <DOWN>
WPEFramework [7608]: [6999] WARN [SystemServices.cpp:2473] getLastWakeupkeyCode WakeupkeyCode: 106
com.sky.as.apps_com.bskyb.epgui [7608]: MainView.log: keyEvent keycode: Key_Right ""0x01000014 (Key_Right)""
com.sky.as.apps_com.bskyb.epgui [7608]: StandbyScene.log: ""Standby handlePowerkeys: 01000014 key Down : 1""",IRKEY_106,IR Key — Wrong Mapping,36639,59,0.1,Merged to Develop,,Device Engineering
RDKEVD-9617,,,2026-02-26T13:17:22.000Z,UK,Manchester,Sharp-A60,Amlogic,2.12.0,4.47.0,8.6.0.0,"imagename: SHUHTS11MEI_FULLSTACK-TEST_DEV_default_20251018000000  OSS_VERSION=4.9.0  VENDOR_VERSION=2.12.0  APPLICATION_VERSION=4.47.0  MIDDLEWARE_VERSION=8.6.0.0  YOCTO_VERSION=kirkstone  SDK_VERSION=5.1  FW_CLASS=rdke  BUILD_TIME=""2025-10-18 00:00:00""","kernel: watchdog: BUG: soft lockup - CPU#0 stuck for 23s! [wpeframework:3268]
kernel: Kernel panic - not syncing: softlockup: hung tasks",RBT_KP_VFS,Kernel Panic — OOM,,75,1.71,Analysis,,BSP Team
